student_id,country,development_level,poverty_rate_percent,internet_infrastructure_index,average_internet_speed_mbps,age,gender,urban_rural,family_income_level,device_access,internet_access_hours,education_level,field_of_study,academic_motivation,online_learning_hours,social_media_hours,sessions_per_day,average_session_length_minutes,late_night_usage,education_content_hours,short_video_hours,entertainment_content_hours,news_content_hours,likes_given_per_day,comments_written_per_day,posts_created_per_week,late_night_score,brain_rot_index,brain_rot_level,attention_span_minutes,study_hours_per_week,class_attendance_rate,productivity_score,sleep_hours,stress_level,anxiety_score,depression_score,ads_viewed_per_day,ads_clicked_per_week,impulse_purchase_score,digital_spending_per_month,cyberbullying_exposure,adult_content_exposure,digital_addiction_score,wellbeing_index,academic_risk_score,financial_risk_score
7284,Canada,Developed,14.51,90.5,188.19,20,Male,Urban,Middle,Both,7.105,Graduate,Law,7.8,9.439,2.295,7.316,29.582,2,0.674,0.782,0.839,0.622,63.778,2.216,1.831,1,15.872,1,60.0,28.312,100.0,10.0,7.942,2.024,1.387,4.372,73.503,7.184,5.395,45.091,0,0,8.172,67.807,0.0,33.594
7285,Qatar,Developing,16.3,54.93,27.19,22,Male,Rural,Middle,Smartphone,7.539,Diploma,Medicine,7.648,10.835,3.763,9.41,36.492,2,0.259,1.761,1.743,0.618,52.481,4.573,6.684,1,19.661,1,60.0,29.586,99.181,9.704,5.952,3.493,3.895,5.09,109.378,15.149,5.301,64.634,0,0,14.943,61.243,0.0,37.081
7286,China,Developing,18.67,61.28,72.29,18,Other,Rural,Middle,Smartphone,4.944,School,NA,3.33,3.365,3.591,10.486,42.946,1,0.21,1.129,2.252,0.579,61.854,8.214,2.997,0,19.218,1,50.502,14.894,91.183,8.217,7.342,4.084,4.345,4.746,107.838,16.071,5.436,86.235,0,0,14.389,61.251,0.0,43.315
7287,Malaysia,Developing,20.84,45.17,39.08,16,Female,Urban,Middle,Smartphone,3.968,School,NA,1.911,3.86,2.795,8.128,37.738,2,0.485,1.284,1.026,0.407,75.746,4.688,3.11,1,18.004,1,44.034,16.16,81.417,9.418,6.16,5.961,3.894,5.519,71.298,13.488,5.487,58.631,0,0,7.426,61.145,0.0,39.708
7288,Bangladesh,Underdeveloped,37.93,39.13,19.06,25,Female,Rural,Middle,Both,3.796,Dropout,NA,5.752,5.93,3.274,9.884,34.593,1,0.209,1.69,1.375,0.478,64.971,5.337,4.671,0,10.306,1,60.0,24.669,99.138,10.0,6.646,5.278,4.901,4.196,79.911,10.104,4.289,73.848,0,0,9.466,55.207,0.0,32.455
7289,China,Developing,18.67,61.28,72.29,25,Male,Urban,Low,Smartphone,4.779,Dropout,NA,4.641,5.999,4.109,11.304,46.396,2,0.599,2.399,1.111,0.684,73.072,10.574,5.781,1,19.967,1,55.555,17.707,90.458,9.954,6.448,2.504,1.033,5.81,110.13,14.584,6.715,39.558,0,0,17.567,76.987,0.0,63.567
7290,Singapore,Developed,7.12,82.14,217.38,16,Female,Urban,High,Smartphone,5.748,School,NA,4.625,6.128,3.216,10.021,39.33,2,0.409,1.507,1.3,0.553,76.114,7.511,4.328,1,19.289,1,50.518,16.619,84.192,8.908,6.924,4.444,3.259,3.637,71.065,12.131,4.424,78.201,0,1,16.031,58.896,0.0,23.886
7291,Poland,Developing,26.85,55.75,20.42,16,Male,Urban,Middle,Laptop,5.529,School,NA,3.169,4.479,3.719,10.433,51.361,2,0.332,1.775,1.612,0.493,53.664,7.705,5.36,1,16.993,1,49.757,18.106,84.53,10.0,5.313,5.473,4.315,4.512,104.267,15.329,5.865,49.464,0,0,15.122,57.0,0.0,40.081
7292,Vietnam,Developing,30.7,66.87,45.63,16,Female,Rural,Middle,Both,5.357,School,NA,4.992,5.675,3.02,8.187,35.748,2,0.384,1.317,1.32,0.439,39.43,8.45,2.834,1,18.849,1,49.214,19.367,99.323,9.276,5.308,6.057,5.48,4.556,72.507,10.809,4.499,54.275,0,0,12.785,55.023,0.0,26.549
7293,Oman,Developing,34.31,54.33,76.57,24,Female,Rural,Low,Smartphone,3.932,Dropout,NA,4.555,6.084,2.192,7.173,26.238,2,0.307,1.11,0.775,0.534,67.062,7.285,1.736,1,10.073,1,55.381,20.692,91.035,10.0,6.324,3.513,3.081,5.804,65.505,7.396,3.371,29.028,1,0,10.603,65.269,0.0,28.853
7294,New Zealand,Developed,6.82,80.62,187.68,15,Male,Urban,Middle,Smartphone,7.312,School,NA,5.014,6.511,3.224,12.089,32.942,2,0.486,1.707,1.031,0.475,111.426,4.779,6.349,1,18.113,1,53.628,23.053,98.039,9.479,6.141,4.903,4.512,3.661,105.679,16.469,7.184,73.08,0,0,13.745,65.422,0.0,55.838
7295,UK,Developed,12.32,93.79,133.44,22,Female,Rural,High,Both,8.685,Graduate,STEM,7.693,9.16,6.471,17.312,68.399,4,1.882,3.192,1.397,1.039,120.139,8.39,11.359,3,45.137,2,50.286,25.309,100.0,6.264,4.0,6.16,5.639,8.818,179.055,23.375,8.601,143.845,0,1,31.008,37.552,0.0,49.673
7296,Malaysia,Developing,20.84,45.17,39.08,17,Female,Rural,Middle,Smartphone,2.342,School,NA,7.68,7.178,0.0,1.0,9.262,1,0.0,0.0,0.0,0.0,7.79,0.315,0.0,0,0.0,0,60.0,30.638,100.0,10.0,8.233,2.248,1.851,1.433,19.204,2.413,2.462,42.96,0,0,0.0,84.75,0.0,22.012
7297,Poland,Developing,26.85,55.75,20.42,16,Female,Urban,Middle,Laptop,5.482,School,NA,5.687,6.727,4.692,14.437,49.981,3,0.897,1.699,2.096,0.575,84.759,13.01,5.175,2,25.234,1,55.037,23.408,94.38,8.367,4.086,6.617,6.937,8.594,119.956,14.76,4.881,69.007,0,1,23.043,43.487,0.0,40.523
7298,Kuwait,Developing,33.98,46.91,40.26,17,Male,Urban,Low,Shared Device,6.549,School,NA,9.395,10.371,4.575,14.437,49.512,2,0.768,2.17,1.637,0.696,66.45,10.195,4.169,1,23.011,1,60.0,36.079,92.813,10.0,5.958,6.342,5.426,6.168,117.475,11.115,4.607,35.998,0,0,16.392,52.611,0.0,46.512
7299,Qatar,Developing,16.3,54.93,27.19,25,Male,Rural,Low,Smartphone,5.347,Graduate,Medicine,6.177,5.757,2.034,8.012,28.608,1,0.488,0.981,0.565,0.642,34.483,5.8,3.174,0,6.151,1,58.051,26.019,99.37,10.0,8.012,1.0,1.0,3.112,62.326,7.141,3.066,22.17,0,1,9.411,79.321,0.0,25.564
7300,Ethiopia,Underdeveloped,38.66,23.59,24.25,19,Female,Urban,Low,Smartphone,1.887,School,NA,3.627,4.665,1.889,6.836,21.3,3,0.115,0.654,1.12,0.553,39.429,5.537,1.986,2,7.448,1,58.176,16.978,94.779,9.549,6.498,2.704,3.774,2.412,72.504,8.699,3.757,49.367,0,0,9.391,63.431,0.0,42.716
7301,Ethiopia,Underdeveloped,38.66,23.59,24.25,22,Male,Rural,Low,Shared Device,4.798,Diploma,STEM,7.743,8.838,4.018,11.363,42.171,3,0.214,1.214,2.59,0.305,99.259,2.429,3.092,2,24.249,1,56.515,28.932,88.22,7.407,5.211,5.809,6.071,7.066,108.369,14.915,6.049,58.111,0,0,20.529,53.677,0.0,63.937
7302,Malaysia,Developing,20.84,45.17,39.08,20,Female,Urban,Low,Shared Device,7.181,Diploma,Law,7.256,9.427,4.398,13.148,46.765,3,0.375,2.354,1.669,0.621,93.104,7.933,6.489,2,35.667,2,54.399,24.56,89.91,9.712,6.209,5.939,7.723,5.912,122.608,14.467,6.895,34.699,0,1,23.624,59.114,0.0,65.146
7303,South Korea,Developed,5.58,76.77,149.77,25,Female,Rural,High,Smartphone,5.894,Diploma,Business,7.734,10.66,2.886,10.287,29.261,3,0.425,1.228,1.234,0.334,74.683,10.368,4.716,2,18.487,1,60.0,29.563,100.0,9.608,5.797,6.47,5.815,4.161,88.437,11.072,5.41,88.365,0,0,12.867,56.872,0.0,30.158
7304,UK,Developed,12.32,93.79,133.44,21,Male,Urban,High,Smartphone,8.585,Graduate,Medicine,6.495,9.582,5.187,14.288,49.878,4,1.683,2.804,0.701,1.12,68.877,10.095,6.968,3,41.671,2,51.533,23.25,85.429,7.839,4.384,6.415,6.918,6.87,143.2,21.224,4.961,95.986,0,0,24.937,41.335,0.0,34.446
7305,Saudi Arabia,Developing,18.41,63.7,33.33,25,Female,Rural,Middle,Smartphone,5.015,Graduate,Medicine,6.985,8.312,4.014,12.249,52.445,3,1.369,1.382,1.263,1.18,65.868,9.566,2.132,2,18.483,1,59.897,29.229,100.0,9.303,4.793,4.913,5.544,4.29,111.292,15.293,5.54,68.692,0,0,15.523,60.121,0.0,39.278
7306,UAE,Developing,27.15,70.89,45.04,15,Male,Rural,Low,Smartphone,4.883,School,NA,4.867,5.899,3.259,11.054,33.659,3,0.592,1.327,1.34,0.734,79.408,8.067,6.155,2,16.448,1,52.721,21.175,86.794,6.465,6.395,4.465,3.88,5.746,101.276,14.617,6.981,44.602,0,1,12.819,50.992,0.0,69.044
7307,Brazil,Developing,25.5,69.07,31.19,20,Male,Urban,Middle,Smartphone,6.236,Graduate,Business,5.951,6.593,5.146,11.887,60.78,2,1.111,2.395,1.64,0.626,114.419,9.5,3.931,1,23.076,1,56.696,25.879,94.05,10.0,4.384,7.331,7.994,8.053,141.274,15.335,6.38,65.29,0,1,18.09,39.706,0.0,46.8
7308,Nepal,Underdeveloped,36.03,42.82,14.94,25,Male,Urban,Low,Smartphone,3.169,Postgraduate,Social Sciences,6.855,7.41,2.662,7.542,30.079,3,0.742,0.928,0.992,0.375,68.709,8.77,4.204,2,25.004,1,56.183,30.831,91.365,10.0,6.456,7.607,9.861,6.846,85.158,8.314,3.873,32.685,0,1,16.652,41.924,0.0,34.653
7309,South Korea,Developed,5.58,76.77,149.77,18,Male,Urban,Middle,Laptop,4.17,Diploma,Law,6.351,7.529,5.72,17.058,69.76,3,0.813,2.096,2.812,0.641,93.891,19.449,9.913,2,26.798,1,59.058,24.211,88.907,9.252,4.731,6.081,5.985,10.0,160.563,17.769,6.014,71.011,0,1,21.688,39.6,0.0,52.581
7310,Ethiopia,Underdeveloped,38.66,23.59,24.25,19,Female,Urban,High,Smartphone,4.667,Dropout,NA,4.155,5.444,4.209,12.455,47.758,2,0.473,1.362,2.374,0.492,95.087,4.972,8.057,1,21.558,1,40.653,21.226,94.357,10.0,4.966,7.309,5.746,5.9,124.806,16.442,8.08,134.513,1,0,16.712,49.702,0.0,39.282
7311,USA,Developed,8.75,94.39,85.34,21,Female,Rural,High,Smartphone,4.005,Graduate,Medicine,6.538,8.024,2.645,6.178,33.783,1,0.711,1.181,0.753,0.406,52.087,6.952,2.396,0,7.066,1,60.0,30.603,100.0,10.0,6.504,2.713,4.28,3.84,86.883,9.635,3.873,71.039,1,0,4.302,74.324,0.0,19.156
7312,Singapore,Developed,7.12,82.14,217.38,18,Male,Urban,Middle,Both,4.371,School,NA,7.681,8.017,5.908,16.504,61.761,2,1.02,1.799,3.089,0.569,84.839,14.321,7.121,1,24.48,1,58.919,29.103,100.0,10.0,4.717,4.179,3.214,5.489,155.123,18.125,8.6,103.71,0,0,22.977,51.351,0.0,55.659
7313,Saudi Arabia,Developing,18.41,63.7,33.33,21,Male,Rural,Middle,Smartphone,3.369,Dropout,NA,4.188,4.709,2.603,8.458,41.059,3,0.443,0.949,1.211,0.495,39.158,2.149,3.909,2,22.297,1,45.039,19.394,83.992,7.429,4.593,5.483,5.125,3.057,70.992,9.655,7.146,98.027,0,0,18.331,60.495,0.0,54.539
7314,Japan,Developed,6.56,93.44,122.38,19,Male,Urban,Low,Shared Device,5.821,Diploma,Medicine,4.034,3.559,4.75,13.802,48.526,4,0.766,1.613,2.371,0.734,133.381,11.542,8.011,3,35.87,2,38.226,15.398,74.776,5.202,4.742,7.978,7.523,4.915,121.665,15.647,5.75,54.072,1,0,26.197,45.179,0.0,56.68
7315,Nigeria,Underdeveloped,55.53,46.62,12.27,24,Male,Urban,Low,Smartphone,1.404,Diploma,Social Sciences,3.79,2.551,1.639,4.58,22.771,1,0.139,0.598,0.902,0.237,43.19,3.777,1.599,0,0.0,0,59.071,21.222,95.619,10.0,7.613,4.137,4.097,6.833,43.203,7.603,3.842,44.35,0,0,6.128,67.807,0.0,43.948
7316,Norway,Developed,12.08,81.51,93.09,15,Female,Urban,Middle,Smartphone,4.351,School,NA,6.075,6.177,2.512,6.871,41.555,2,0.262,0.872,1.377,0.604,42.549,7.511,2.064,1,12.508,1,58.878,27.996,96.688,8.51,7.62,4.319,4.477,7.243,69.128,7.5,3.945,58.815,0,0,8.715,59.201,0.0,34.568
7317,South Korea,Developed,5.58,76.77,149.77,22,Male,Rural,High,Both,6.713,Graduate,Business,4.366,5.125,3.209,8.21,31.428,1,0.858,1.902,0.45,0.558,72.676,2.336,2.495,0,16.442,1,44.354,17.457,88.348,7.571,7.16,4.403,5.09,6.554,97.755,13.755,5.815,107.003,0,0,8.674,53.923,0.0,31.153
7318,Vietnam,Developing,30.7,66.87,45.63,23,Female,Urban,Middle,Both,6.301,Dropout,NA,1.0,3.374,5.748,14.744,60.792,2,0.897,2.968,1.883,0.946,88.239,14.681,5.83,1,33.048,2,40.326,9.074,76.017,4.189,5.329,5.435,5.885,8.725,161.881,20.175,5.825,56.816,0,0,24.325,48.98,3.978,39.505
7319,Kuwait,Developing,33.98,46.91,40.26,25,Male,Urban,Middle,Smartphone,3.321,Graduate,STEM,7.207,5.382,2.042,7.077,24.815,1,0.617,0.69,0.735,0.547,35.918,6.098,1.478,0,10.374,1,60.0,30.004,99.041,10.0,7.109,2.875,3.501,2.021,74.852,11.682,4.503,66.264,0,0,4.046,77.753,0.0,35.325
7320,Romania,Developing,15.93,48.48,50.64,15,Female,Urban,Low,Smartphone,7.166,School,NA,3.343,4.73,4.625,11.892,54.214,3,0.4,2.053,2.172,0.58,104.211,9.054,2.869,2,22.657,1,51.9,18.509,85.618,7.219,4.526,4.971,6.367,7.027,124.497,20.676,5.192,31.326,0,0,19.713,45.679,0.0,41.145
7321,Kazakhstan,Developing,31.17,54.76,39.39,19,Female,Urban,Middle,Laptop,4.504,School,NA,5.902,5.473,2.786,7.976,25.775,2,0.268,1.192,1.325,0.18,34.091,3.274,5.472,1,9.018,1,58.415,24.464,95.329,9.517,6.203,3.3,3.081,3.91,82.926,8.809,3.415,43.909,0,0,11.21,61.581,0.0,28.071
7322,Indonesia,Developing,27.24,68.17,68.45,22,Male,Urban,Low,Smartphone,7.542,Diploma,STEM,7.845,9.686,5.864,15.939,67.301,2,0.561,2.429,2.874,0.628,101.325,4.775,8.717,1,29.365,1,56.98,27.995,87.422,7.341,5.378,6.732,6.679,6.987,151.604,19.983,8.239,45.344,0,0,23.457,45.013,0.0,70.584
7323,India,Developing,21.08,49.23,68.22,23,Male,Urban,Middle,Smartphone,5.476,Graduate,Social Sciences,8.14,6.314,3.358,10.55,33.452,2,0.556,1.746,1.056,0.742,69.252,9.638,5.014,1,22.033,1,57.663,30.092,100.0,10.0,6.473,5.204,5.965,2.592,106.473,16.933,5.84,69.1,0,0,11.362,63.649,0.0,33.042
7324,Qatar,Developing,16.3,54.93,27.19,16,Male,Rural,Low,Smartphone,3.21,School,NA,3.856,4.381,2.29,5.982,23.356,2,0.318,0.708,1.264,0.38,39.746,2.192,1.984,1,10.121,1,51.83,16.445,90.092,8.488,6.447,3.402,3.388,5.075,79.053,11.167,4.831,45.462,0,0,9.73,68.111,0.0,46.638
7325,Norway,Developed,12.08,81.51,93.09,19,Female,Urban,High,Both,6.316,School,NA,5.819,6.435,3.969,11.17,42.235,3,0.546,2.005,1.419,0.331,82.828,3.186,4.045,2,23.918,1,52.549,22.633,85.091,8.933,5.103,6.493,4.6,5.406,108.89,11.642,6.828,108.943,0,1,16.09,47.281,0.0,36.38
7326,Bolivia,Underdeveloped,44.35,35.68,17.19,23,Female,Rural,Low,Shared Device,2.523,Diploma,Social Sciences,4.95,3.469,3.155,9.633,37.284,3,0.468,1.883,0.804,0.342,89.771,11.229,3.859,2,17.422,1,54.116,21.943,91.215,6.974,5.454,6.332,4.729,6.604,100.947,11.16,4.229,35.634,1,0,18.361,37.569,0.0,33.51
7327,Tanzania,Underdeveloped,49.86,41.4,10.04,24,Female,Rural,Low,Smartphone,5.118,Graduate,Arts,6.976,6.056,3.43,7.915,36.344,2,1.164,1.441,0.825,0.611,74.249,5.589,1.944,1,16.952,1,56.218,25.217,97.58,10.0,5.428,5.252,4.214,3.484,92.628,14.84,5.574,28.641,0,0,15.677,63.409,0.0,46.224
7328,Netherlands,Developed,14.7,80.43,107.41,19,Male,Urban,Middle,Smartphone,5.279,Dropout,NA,6.57,6.373,3.94,11.985,43.329,2,0.228,1.436,2.276,0.221,65.546,11.3,7.856,1,21.785,1,54.761,28.053,90.077,5.137,6.091,5.018,4.221,6.983,124.326,16.289,7.127,68.409,0,0,15.489,56.65,0.0,49.446
7329,China,Developing,18.67,61.28,72.29,15,Female,Urban,Low,Smartphone,4.787,School,NA,2.317,3.711,4.278,11.702,45.849,2,0.423,1.792,2.064,0.334,101.344,4.368,4.615,1,20.512,1,44.678,16.275,79.874,5.335,5.186,6.352,8.17,4.715,130.097,16.474,6.919,34.351,0,1,16.734,53.39,0.0,51.84
7330,Ethiopia,Underdeveloped,38.66,23.59,24.25,22,Male,Rural,Middle,Smartphone,2.255,Postgraduate,Social Sciences,8.904,8.729,2.595,6.277,28.726,2,0.697,1.17,0.729,0.713,37.616,3.876,2.534,1,9.094,1,60.0,35.165,100.0,10.0,6.943,4.376,4.217,5.304,82.976,12.362,5.248,57.782,0,0,9.054,60.631,0.0,45.191
7331,Saudi Arabia,Developing,18.41,63.7,33.33,20,Female,Rural,High,Shared Device,4.329,Diploma,Arts,4.551,6.951,4.148,13.068,46.127,2,0.657,1.85,1.641,0.378,90.4,15.017,4.438,1,19.826,1,56.514,20.689,85.839,7.96,5.35,5.4,5.035,5.908,109.872,15.26,6.136,108.232,1,0,19.872,54.953,0.0,32.775
7332,New Zealand,Developed,6.82,80.62,187.68,20,Male,Rural,High,Smartphone,5.825,Diploma,Business,7.589,8.018,5.827,14.387,62.601,3,1.165,1.911,2.751,0.871,77.852,2.913,8.739,2,25.397,1,48.966,29.042,97.1,9.329,4.0,6.343,6.863,7.957,157.765,19.927,6.199,103.613,0,0,21.152,45.938,0.0,41.068
7333,Argentina,Developing,18.99,68.14,69.08,21,Male,Rural,Low,Smartphone,5.358,Dropout,NA,1.327,3.751,4.805,13.006,53.727,2,0.316,2.385,2.104,0.448,78.393,4.651,9.275,1,15.709,1,49.67,14.919,83.836,8.464,6.05,4.605,3.531,4.49,133.042,17.648,7.676,45.214,0,0,16.243,64.528,0.0,64.479
7334,Chile,Developing,25.28,47.22,71.64,24,Female,Urban,Low,Shared Device,2.338,Diploma,STEM,5.706,4.911,1.56,5.569,27.797,1,0.156,0.764,0.64,0.121,23.978,6.477,2.13,0,10.407,1,59.43,30.022,97.489,9.118,7.653,2.134,2.898,1.987,52.401,7.474,4.258,28.935,0,1,2.273,82.967,0.0,35.985
7335,India,Developing,21.08,49.23,68.22,25,Female,Urban,Middle,Both,4.0,Graduate,STEM,7.026,7.011,2.852,9.127,30.923,1,0.482,0.873,1.497,0.604,70.743,6.781,5.108,0,20.375,1,58.421,28.1,100.0,8.995,7.423,3.278,4.722,1.0,85.291,12.184,6.376,82.486,1,0,10.819,80.435,0.0,59.047
7336,Laos,Underdeveloped,54.88,34.81,5.74,25,Male,Rural,Low,Smartphone,3.497,Dropout,NA,4.243,3.108,3.41,10.187,37.376,2,0.369,1.486,1.555,0.63,44.719,5.65,5.461,1,13.638,1,56.143,17.373,84.71,8.491,6.283,4.253,3.622,4.659,92.86,9.257,4.466,34.212,0,0,12.337,53.705,0.0,44.813
7337,Ghana,Underdeveloped,40.55,23.24,10.57,17,Female,Rural,Low,Smartphone,2.879,School,NA,6.029,5.218,2.808,9.1,30.036,2,0.249,1.303,1.256,0.434,53.085,4.051,4.129,1,22.824,1,51.924,20.583,87.234,6.971,6.562,4.899,5.243,4.737,89.502,11.179,5.04,36.327,0,0,16.951,54.531,0.0,51.998
7338,Canada,Developed,14.51,90.5,188.19,20,Male,Urban,Middle,Both,6.262,Graduate,STEM,6.77,8.068,3.605,10.485,40.059,2,1.047,1.819,0.738,0.599,80.816,6.217,5.133,1,18.698,1,56.6,28.968,98.37,7.959,6.284,5.226,4.37,4.872,93.106,13.038,7.176,80.454,0,0,15.028,56.844,0.0,47.973
7339,Kazakhstan,Developing,31.17,54.76,39.39,23,Male,Rural,Middle,Laptop,5.912,Dropout,NA,4.283,5.646,4.548,12.53,54.635,2,0.46,1.87,2.217,0.408,75.794,9.038,5.271,1,16.554,1,54.571,19.719,86.238,9.984,5.59,3.767,4.165,5.826,132.386,15.142,6.8,76.544,0,0,15.335,64.129,0.0,54.176
7340,Ghana,Underdeveloped,40.55,23.24,10.57,24,Female,Rural,High,Smartphone,2.441,PhD,STEM,7.84,6.48,1.594,5.065,12.101,2,0.456,0.622,0.517,0.409,49.246,5.478,2.617,1,11.493,1,60.0,29.055,99.017,9.924,7.43,2.245,1.373,3.966,55.325,10.304,6.49,112.931,0,0,6.511,72.013,0.0,35.894
7341,South Korea,Developed,5.58,76.77,149.77,19,Female,Urban,Middle,Smartphone,4.054,School,NA,5.591,7.076,2.821,9.079,35.102,2,0.405,1.267,1.149,0.399,41.923,5.75,3.773,1,16.586,1,60.0,21.072,90.096,10.0,5.151,4.313,5.362,1.73,79.192,13.369,5.091,60.832,0,0,12.868,58.874,0.0,38.816
7342,Switzerland,Developed,13.32,91.57,238.05,16,Female,Rural,High,Smartphone,7.23,School,NA,5.173,8.118,6.694,18.11,68.028,2,1.147,2.43,3.117,0.947,162.458,17.222,11.376,1,24.062,1,54.455,25.493,88.402,10.0,4.337,7.243,5.768,8.135,186.504,26.155,6.994,120.472,0,0,21.195,42.878,0.0,39.349
7343,New Zealand,Developed,6.82,80.62,187.68,24,Male,Urban,Middle,Smartphone,6.551,Graduate,Medicine,7.448,7.399,2.576,7.417,34.129,2,0.551,1.039,0.986,0.62,53.846,5.78,1.378,1,24.836,1,56.011,25.927,98.603,9.666,6.091,4.212,2.445,3.245,71.944,8.568,5.892,62.947,0,0,10.882,51.729,0.0,42.136
7344,Philippines,Developing,24.12,66.21,33.68,22,Female,Rural,Middle,Smartphone,4.142,Diploma,STEM,5.389,4.571,3.225,9.849,35.368,3,0.37,0.981,1.873,0.284,76.387,9.533,3.62,2,19.134,1,54.278,16.709,93.935,7.25,5.016,5.142,6.706,5.587,96.004,12.556,6.143,78.632,0,0,18.668,56.367,0.0,37.09
7345,Malaysia,Developing,20.84,45.17,39.08,16,Male,Rural,Middle,Smartphone,2.741,School,NA,6.028,4.785,2.46,7.367,26.488,1,0.282,0.991,1.188,0.331,59.876,5.997,2.214,0,7.62,1,60.0,23.37,92.377,7.941,8.077,2.625,3.627,2.18,67.566,8.9,2.41,40.151,0,0,3.641,68.88,0.0,18.959
7346,Thailand,Developing,17.79,50.96,73.77,18,Female,Rural,Middle,Smartphone,3.451,School,NA,6.746,5.975,3.542,11.464,44.819,3,0.314,1.303,1.926,0.41,61.307,6.74,4.78,2,19.238,1,51.438,23.827,87.412,9.844,6.758,6.231,7.373,2.133,100.729,16.97,5.859,47.884,0,0,19.428,61.831,0.0,40.332
7347,Vietnam,Developing,30.7,66.87,45.63,17,Other,Urban,Low,Shared Device,4.85,School,NA,3.475,6.106,2.589,8.458,33.279,3,0.448,1.108,1.033,0.313,69.449,3.873,3.226,2,20.236,1,54.067,17.436,91.501,8.254,5.887,3.657,2.421,7.122,91.268,9.007,3.64,19.497,0,0,13.825,56.694,0.0,26.82
7348,Qatar,Developing,16.3,54.93,27.19,19,Female,Rural,Low,Smartphone,5.864,School,NA,1.0,3.122,5.234,12.921,59.773,2,0.543,2.4,2.291,0.428,118.257,7.314,9.753,1,32.436,2,47.943,12.575,78.895,5.555,5.524,6.504,6.692,8.941,137.886,14.867,5.551,41.137,0,0,19.559,45.557,0.0,46.995
7349,Denmark,Developed,5.21,82.77,129.26,19,Female,Urban,Middle,Smartphone,6.147,School,NA,5.256,7.985,4.747,13.667,55.734,3,0.382,2.687,1.678,0.281,134.956,13.861,4.958,2,25.287,1,57.041,23.19,97.588,7.657,4.586,5.737,6.03,6.509,140.846,21.336,7.882,67.343,0,0,22.943,57.11,0.0,52.522
7350,Norway,Developed,12.08,81.51,93.09,23,Female,Urban,Middle,Both,8.311,Graduate,Business,4.692,8.538,4.632,14.522,53.787,2,1.17,2.527,0.936,0.66,58.441,9.794,2.92,1,25.262,1,46.257,19.679,87.301,8.655,4.7,9.83,10.0,9.696,125.831,16.825,6.794,64.697,0,0,20.013,31.452,0.0,51.095
7351,Philippines,Developing,24.12,66.21,33.68,18,Female,Rural,Middle,Laptop,3.496,School,NA,5.476,3.888,1.127,5.262,15.08,2,0.15,0.44,0.538,0.381,21.207,2.515,1.115,1,3.015,1,60.0,22.951,86.369,10.0,7.833,1.0,1.0,1.0,32.991,3.96,1.78,43.978,0,0,3.454,77.693,0.0,9.205
7352,Pakistan,Underdeveloped,44.14,41.89,15.38,23,Female,Urban,Low,Smartphone,3.558,Diploma,Arts,4.804,6.6,1.786,6.669,27.004,2,0.34,0.6,0.845,0.2,32.912,2.343,1.435,1,10.445,1,58.472,25.014,90.607,9.754,6.811,3.874,4.016,5.659,51.525,9.264,5.723,26.047,0,0,8.255,65.003,0.0,46.435
7353,Peru,Underdeveloped,50.6,32.83,15.05,25,Other,Rural,Middle,Smartphone,2.45,Diploma,STEM,5.164,4.851,1.787,6.075,23.368,3,0.278,0.785,0.724,0.631,54.004,1.844,2.394,2,20.113,1,53.928,21.239,90.389,8.174,6.201,5.413,4.801,8.981,56.26,8.496,4.94,50.622,0,0,11.037,50.188,0.0,35.756
7354,Nepal,Underdeveloped,36.03,42.82,14.94,25,Male,Rural,Low,Smartphone,5.781,Dropout,NA,3.92,4.236,2.833,8.999,30.225,1,0.503,1.156,1.175,0.527,54.681,9.6,2.169,0,7.617,1,58.525,17.981,89.787,10.0,6.143,4.879,3.595,6.096,74.002,7.116,4.099,40.303,0,0,10.94,59.157,0.0,42.684
7355,Bangladesh,Underdeveloped,37.93,39.13,19.06,16,Male,Urban,Low,Shared Device,4.696,School,NA,6.265,8.254,3.523,10.15,48.04,2,0.247,1.339,1.938,0.4,48.463,3.634,5.267,1,14.513,1,55.038,28.505,84.346,9.14,6.174,4.47,3.655,5.906,105.85,15.472,7.213,31.917,1,1,11.002,50.224,0.0,56.857
7356,Ethiopia,Underdeveloped,38.66,23.59,24.25,24,Female,Urban,High,Shared Device,3.233,Graduate,STEM,6.586,7.012,2.319,6.467,30.592,2,0.565,0.914,0.839,0.465,34.286,4.081,3.234,1,15.278,1,60.0,24.497,100.0,9.028,6.561,5.059,5.773,5.688,75.663,10.789,6.832,102.92,0,0,12.839,53.444,0.0,23.037
7357,Cambodia,Underdeveloped,42.76,43.13,10.7,24,Male,Urban,Low,Smartphone,4.154,Diploma,Social Sciences,6.059,5.045,3.914,11.598,41.385,1,0.629,2.33,0.955,0.577,60.829,4.99,2.613,0,13.979,1,53.002,24.328,89.74,8.318,6.178,5.207,6.02,4.697,121.581,14.255,3.824,24.316,0,1,11.619,56.845,0.0,39.279
7358,South Africa,Developing,22.33,69.46,26.6,19,Female,Urban,Low,Shared Device,6.561,Dropout,NA,5.264,7.071,4.094,11.353,39.654,3,0.446,1.897,1.75,0.301,77.531,11.572,6.707,2,24.263,1,52.694,20.336,84.555,8.367,5.239,5.32,6.523,6.171,113.011,15.413,5.651,22.119,1,0,16.309,48.562,0.0,50.439
