student_id,country,development_level,poverty_rate_percent,internet_infrastructure_index,average_internet_speed_mbps,age,gender,urban_rural,family_income_level,device_access,internet_access_hours,education_level,field_of_study,academic_motivation,online_learning_hours,social_media_hours,sessions_per_day,average_session_length_minutes,late_night_usage,education_content_hours,short_video_hours,entertainment_content_hours,news_content_hours,likes_given_per_day,comments_written_per_day,posts_created_per_week,late_night_score,brain_rot_index,brain_rot_level,attention_span_minutes,study_hours_per_week,class_attendance_rate,productivity_score,sleep_hours,stress_level,anxiety_score,depression_score,ads_viewed_per_day,ads_clicked_per_week,impulse_purchase_score,digital_spending_per_month,cyberbullying_exposure,adult_content_exposure,digital_addiction_score,wellbeing_index,academic_risk_score,financial_risk_score
4765,UK,Developed,12.32,93.79,133.44,23,Female,Urban,High,Both,8.491,Graduate,Medicine,6.872,9.805,5.705,14.81,62.579,2,1.918,2.85,0.937,1.172,90.452,6.218,10.747,1,25.473,1,59.964,30.282,99.368,10.0,4.299,6.07,5.839,5.584,149.061,18.459,5.917,96.04,0,0,20.263,42.925,0.0,38.215
4766,Romania,Developing,15.93,48.48,50.64,23,Female,Urban,Low,Shared Device,7.994,Diploma,Arts,1.821,4.263,4.549,12.86,47.622,2,0.455,2.182,1.911,0.347,60.169,10.287,2.782,1,21.479,1,47.755,13.332,79.508,7.041,5.348,4.122,4.644,3.337,128.709,14.81,7.285,42.441,0,0,14.039,65.226,0.0,65.309
4767,Thailand,Developing,17.79,50.96,73.77,25,Male,Rural,Low,Smartphone,4.159,Dropout,NA,2.804,4.053,4.383,11.086,49.916,3,0.72,1.969,1.694,0.806,76.351,9.676,3.414,2,30.083,2,46.989,13.056,88.623,5.368,5.651,5.972,6.651,6.911,122.267,16.631,6.651,30.218,0,0,18.489,58.72,4.284,56.64
4768,Sweden,Developed,11.01,75.9,118.9,25,Male,Urban,Middle,Both,5.181,Graduate,Arts,7.472,7.916,3.904,12.519,52.698,3,1.24,1.527,1.138,0.958,119.609,5.441,6.51,2,20.986,1,55.001,30.039,92.376,10.0,5.42,6.603,6.335,6.92,104.36,12.906,3.987,64.607,0,0,17.832,44.076,0.0,29.983
4769,Poland,Developing,26.85,55.75,20.42,23,Female,Urban,Middle,Both,2.563,Dropout,NA,2.888,3.391,3.733,11.442,43.553,2,0.55,1.309,1.873,0.687,113.579,3.333,2.082,1,20.734,1,48.826,12.509,84.688,9.12,6.448,3.571,4.513,5.174,114.13,15.211,6.063,77.442,1,0,16.096,71.048,0.0,37.935
4770,Bolivia,Underdeveloped,44.35,35.68,17.19,22,Female,Rural,Middle,Laptop,3.136,Diploma,STEM,6.509,5.969,2.49,7.908,30.275,1,0.462,1.448,0.58,0.662,52.565,4.462,2.586,0,24.809,1,50.673,26.766,93.284,8.225,7.366,5.48,5.171,5.53,78.278,12.954,5.607,73.838,1,0,13.716,51.781,0.0,38.209
4771,Pakistan,Underdeveloped,44.14,41.89,15.38,15,Male,Rural,Low,Smartphone,1.987,School,NA,3.939,5.629,1.601,6.363,12.575,3,0.276,0.668,0.656,0.192,51.479,5.634,2.687,2,22.001,1,48.691,23.19,94.477,9.273,6.188,5.186,5.25,2.594,65.968,10.552,4.927,32.179,1,0,10.783,61.454,0.0,49.313
4772,Malaysia,Developing,20.84,45.17,39.08,20,Male,Rural,Middle,Smartphone,3.658,Diploma,STEM,4.913,5.864,3.066,7.984,39.103,1,0.455,1.71,0.901,0.611,41.556,9.135,5.832,0,14.341,1,55.216,21.801,90.986,8.586,5.282,5.829,6.172,4.295,86.185,13.656,5.776,68.811,0,1,10.322,53.268,0.0,40.474
4773,Switzerland,Developed,13.32,91.57,238.05,22,Female,Rural,Middle,Laptop,7.412,Graduate,Social Sciences,6.219,8.463,3.106,9.149,35.967,3,0.907,1.754,0.445,0.881,75.344,2.613,5.294,2,27.798,1,54.466,24.22,85.948,10.0,6.349,6.885,6.512,5.094,84.401,8.463,4.636,66.306,0,0,17.522,58.663,0.0,39.394
4774,Saudi Arabia,Developing,18.41,63.7,33.33,16,Male,Urban,Middle,Smartphone,4.795,School,NA,8.354,8.355,3.371,9.569,37.649,1,0.582,1.44,1.349,0.729,42.23,5.691,2.039,0,7.051,1,60.0,34.202,92.422,10.0,5.694,4.877,2.988,6.536,104.857,12.593,3.509,63.772,0,1,8.391,50.313,0.0,30.293
4775,Laos,Underdeveloped,54.88,34.81,5.74,25,Other,Rural,Middle,Smartphone,4.674,Diploma,Social Sciences,3.41,6.82,3.059,9.48,41.065,2,0.21,1.31,1.539,0.135,42.193,7.827,1.638,1,19.212,1,50.518,18.271,85.943,8.322,5.752,5.205,6.017,4.399,88.377,9.857,5.634,56.852,0,0,12.782,60.166,0.0,49.453
4776,Bolivia,Underdeveloped,44.35,35.68,17.19,17,Male,Urban,Middle,Smartphone,2.924,School,NA,4.146,4.579,4.302,11.501,52.198,2,0.66,2.213,1.429,0.381,85.916,4.056,8.459,1,18.88,1,48.706,16.561,82.815,8.524,5.201,4.657,4.73,4.761,116.75,14.721,5.119,70.555,0,0,14.575,66.233,0.0,38.747
4777,Peru,Underdeveloped,50.6,32.83,15.05,23,Male,Rural,Middle,Both,3.337,Diploma,Business,5.15,6.122,2.156,7.537,23.819,2,0.348,1.139,0.669,0.243,34.969,6.864,1.184,1,13.202,1,56.427,22.767,99.462,9.812,7.886,4.051,4.641,3.296,69.272,8.133,3.373,70.029,0,0,8.406,71.06,0.0,29.343
4778,Malaysia,Developing,20.84,45.17,39.08,24,Male,Rural,Low,Smartphone,2.951,Diploma,Law,3.897,4.257,1.044,2.398,6.965,1,0.066,0.407,0.57,0.33,23.278,0.492,2.021,0,0.0,0,56.893,23.514,96.416,8.277,7.519,2.767,3.364,1.814,30.894,3.382,1.615,15.245,0,0,4.068,66.271,0.0,10.421
4779,Cambodia,Underdeveloped,42.76,43.13,10.7,19,Male,Urban,Middle,Both,5.57,School,NA,4.754,7.532,4.14,10.451,40.155,3,0.342,1.307,2.491,0.631,75.43,5.66,3.991,2,25.513,1,52.098,19.554,94.093,7.082,5.503,7.043,7.148,7.897,120.568,16.189,5.398,44.563,0,0,18.129,49.72,0.0,32.538
4780,India,Developing,21.08,49.23,68.22,25,Male,Urban,High,Smartphone,4.447,Postgraduate,Law,5.679,5.664,3.45,10.626,40.582,3,1.723,1.488,0.239,0.898,98.393,8.452,3.216,2,34.618,2,60.0,20.13,99.385,8.988,5.8,7.292,6.648,10.0,94.782,12.45,7.483,124.471,0,0,17.789,38.503,0.0,43.494
4781,Kenya,Underdeveloped,48.2,34.17,24.44,18,Female,Rural,Middle,Smartphone,3.669,School,NA,2.325,3.069,1.445,3.684,24.265,1,0.204,0.49,0.75,0.501,29.935,1.785,2.883,0,0.552,1,55.485,16.526,89.453,9.973,7.347,2.626,1.2,1.478,46.015,4.977,3.611,64.736,0,0,4.539,66.548,0.0,25.216
4782,Indonesia,Developing,27.24,68.17,68.45,16,Female,Rural,Middle,Smartphone,5.345,School,NA,5.396,6.43,5.292,14.44,47.269,3,0.563,2.379,2.35,0.318,141.785,3.042,6.039,2,27.349,1,48.997,23.827,86.868,6.385,4.577,4.163,4.361,6.186,136.848,16.211,7.258,96.166,0,0,19.412,50.446,0.0,60.836
4783,Canada,Developed,14.51,90.5,188.19,23,Female,Urban,High,Laptop,8.499,Graduate,Social Sciences,7.139,8.32,5.218,16.265,56.683,3,1.187,2.85,1.181,0.617,133.539,8.072,9.642,2,34.076,2,49.69,27.137,93.854,10.0,5.181,7.992,7.016,9.493,143.509,18.099,6.683,101.058,1,0,24.421,30.808,0.0,44.701
4784,Pakistan,Underdeveloped,44.14,41.89,15.38,25,Male,Rural,High,Shared Device,5.976,Graduate,Law,7.51,8.509,4.967,14.216,51.299,3,1.608,1.811,1.548,1.295,101.46,16.938,5.25,2,27.675,1,53.192,27.501,92.897,9.245,4.967,5.573,7.097,7.416,148.911,17.915,9.12,143.913,0,0,21.712,47.153,0.0,50.247
4785,Japan,Developed,6.56,93.44,122.38,24,Female,Urban,Middle,Smartphone,7.571,Diploma,Social Sciences,5.298,6.995,5.138,15.789,60.462,2,0.521,1.733,2.885,0.615,132.894,11.328,4.313,1,26.218,1,51.913,20.832,94.691,7.645,5.984,5.912,5.124,7.749,158.199,19.463,8.256,87.56,0,0,16.914,42.923,0.0,60.772
4786,Sri Lanka,Underdeveloped,62.28,36.84,11.02,19,Female,Rural,Low,Smartphone,4.637,Diploma,Medicine,7.637,10.116,3.915,11.287,42.547,2,0.507,2.27,1.139,0.685,61.425,2.345,2.277,1,20.697,1,54.274,27.481,100.0,10.0,6.901,4.249,5.002,3.718,109.516,11.849,4.186,35.627,0,0,18.609,69.579,0.0,39.366
4787,Brazil,Developing,25.5,69.07,31.19,20,Female,Urban,Middle,Smartphone,8.133,Graduate,Arts,6.87,9.354,3.478,11.191,44.154,1,0.731,1.371,1.376,0.465,64.892,6.193,6.87,0,14.19,1,55.26,27.21,93.787,9.86,5.947,2.185,2.767,2.971,90.844,11.366,5.078,55.101,0,0,11.112,67.85,0.0,34.882
4788,Romania,Developing,15.93,48.48,50.64,21,Female,Urban,Middle,Smartphone,5.77,Diploma,Law,8.206,9.239,3.887,10.433,44.042,1,0.65,1.819,1.418,0.62,72.718,12.244,6.315,0,10.71,1,55.376,32.071,92.241,9.079,5.884,5.926,4.354,4.19,110.528,12.97,6.64,93.447,0,0,9.485,59.788,0.0,55.424
4789,Thailand,Developing,17.79,50.96,73.77,18,Male,Rural,Middle,Both,6.246,Dropout,NA,2.303,5.514,3.554,11.8,39.038,1,0.645,1.632,1.277,0.436,94.385,12.151,2.822,0,11.552,1,52.889,14.886,88.719,8.137,5.808,3.974,4.778,3.911,99.184,14.011,4.082,41.31,0,0,11.534,61.525,0.0,20.542
4790,Qatar,Developing,16.3,54.93,27.19,16,Male,Urban,Middle,Smartphone,5.117,School,NA,5.942,7.639,5.298,14.028,54.099,4,0.279,2.07,2.949,0.346,114.193,10.892,8.701,3,32.774,2,53.795,26.908,87.846,9.936,4.971,4.727,4.158,5.36,146.433,19.219,7.689,89.543,0,0,23.855,47.318,0.0,53.638
4791,Romania,Developing,15.93,48.48,50.64,25,Female,Urban,Low,Smartphone,3.243,Diploma,Social Sciences,5.734,6.053,2.377,6.721,33.787,1,0.157,0.869,1.351,0.204,64.693,4.316,3.065,0,15.802,1,54.547,21.07,96.817,8.152,6.898,4.067,5.136,4.567,64.083,9.771,5.051,32.959,0,0,10.328,68.362,0.0,45.56
4792,India,Developing,21.08,49.23,68.22,24,Female,Urban,Middle,Smartphone,3.383,Diploma,Arts,6.351,5.959,1.958,7.624,21.864,2,0.191,0.786,0.98,0.448,32.757,1.98,1.714,1,9.212,1,57.094,28.797,97.949,10.0,6.671,3.544,3.056,1.882,50.254,9.712,4.719,66.905,0,0,9.939,71.771,0.0,42.24
4793,Nepal,Underdeveloped,36.03,42.82,14.94,22,Male,Urban,Low,Smartphone,3.7,Graduate,STEM,6.06,6.278,4.026,11.336,49.721,4,0.991,2.378,0.657,0.699,80.547,2.465,4.761,3,27.197,1,48.247,21.079,93.393,8.226,4.677,6.067,6.817,7.308,110.184,14.173,5.43,27.484,0,0,19.608,41.192,0.0,41.944
4794,Saudi Arabia,Developing,18.41,63.7,33.33,22,Female,Urban,Low,Smartphone,3.198,Graduate,STEM,7.457,6.79,1.855,5.325,21.391,2,0.567,0.689,0.599,0.683,49.404,4.924,1.692,1,5.394,1,60.0,28.751,89.564,10.0,7.506,3.918,4.375,3.152,44.279,0.805,3.563,45.873,0,0,7.826,74.849,0.0,35.535
4795,Tanzania,Underdeveloped,49.86,41.4,10.04,22,Male,Rural,Middle,Smartphone,4.001,Graduate,Law,6.249,6.663,3.797,11.925,43.096,2,1.259,2.16,0.378,0.655,78.278,11.272,2.568,1,20.817,1,52.265,24.272,84.985,9.369,6.207,5.45,4.449,4.759,115.748,14.679,7.33,49.37,0,0,15.722,51.493,0.0,36.049
4796,Singapore,Developed,7.12,82.14,217.38,19,Male,Urban,Middle,Smartphone,8.456,Diploma,Medicine,7.018,8.852,5.704,17.103,70.362,3,0.842,2.13,2.733,0.492,109.082,14.254,7.18,2,32.744,2,55.736,29.528,96.847,10.0,4.589,6.49,7.185,6.812,153.49,16.7,5.034,65.61,0,1,28.609,53.007,0.0,41.208
4797,Norway,Developed,12.08,81.51,93.09,18,Male,Rural,Middle,Smartphone,4.192,School,NA,5.825,5.935,4.449,12.402,42.63,4,0.504,1.454,2.49,0.424,108.522,4.417,2.789,3,27.683,1,50.003,24.766,87.403,8.663,4.945,6.307,5.247,6.186,121.176,19.743,6.463,77.378,0,0,21.278,48.706,2.573,34.576
4798,Bolivia,Underdeveloped,44.35,35.68,17.19,18,Male,Urban,Middle,Both,4.025,Dropout,NA,1.818,3.386,1.241,4.824,21.13,1,0.217,0.668,0.357,0.128,43.801,3.552,2.004,0,3.282,1,55.384,14.101,82.259,9.785,8.185,1.863,3.659,1.0,53.941,9.208,4.677,50.857,0,0,4.205,78.397,0.0,36.974
4799,Kazakhstan,Developing,31.17,54.76,39.39,22,Male,Rural,Middle,Both,4.268,Diploma,STEM,7.11,7.908,4.932,14.078,54.584,2,0.636,1.996,2.3,0.768,95.347,11.912,6.405,1,27.198,1,51.507,27.878,95.197,9.175,4.719,6.876,5.257,3.86,140.812,14.673,4.778,57.55,0,0,21.383,58.388,0.0,42.16
4800,Kuwait,Developing,33.98,46.91,40.26,17,Female,Rural,Middle,Smartphone,1.151,School,NA,5.302,4.364,1.324,5.162,21.822,2,0.191,0.688,0.446,0.44,44.866,1.872,2.482,1,13.068,1,55.567,24.314,91.606,10.0,6.897,2.26,1.67,2.168,55.65,7.127,3.121,41.561,0,0,6.428,73.544,0.0,28.03
4801,Sweden,Developed,11.01,75.9,118.9,24,Male,Urban,Low,Smartphone,6.777,Diploma,STEM,3.12,6.774,3.809,9.928,33.001,3,0.253,1.913,1.643,0.371,46.445,4.943,6.01,2,28.367,1,47.774,16.992,82.787,7.338,4.899,5.195,5.33,4.925,109.563,13.967,4.756,27.094,1,0,18.237,50.96,0.0,32.502
4802,Tanzania,Underdeveloped,49.86,41.4,10.04,19,Female,Rural,Low,Smartphone,4.66,School,NA,3.418,2.685,2.669,9.691,33.155,3,0.288,1.12,1.261,0.261,91.016,4.642,2.784,2,24.13,1,49.692,10.742,86.389,7.22,6.637,4.77,2.743,2.225,88.681,9.586,4.749,44.372,0,0,14.221,67.839,0.0,48.485
4803,Chile,Developing,25.28,47.22,71.64,17,Male,Rural,Middle,Smartphone,4.648,Diploma,Law,5.973,5.935,3.892,11.21,49.808,2,0.358,1.718,1.816,0.478,57.669,5.931,4.65,1,21.97,1,52.017,25.174,97.835,8.353,5.775,3.335,4.336,2.505,118.695,13.962,4.872,53.061,0,1,17.596,67.696,0.0,35.772
4804,Denmark,Developed,5.21,82.77,129.26,17,Male,Rural,High,Both,6.723,School,NA,7.692,8.854,5.792,15.294,63.124,3,0.961,1.828,3.002,0.962,130.666,15.912,4.489,2,35.615,2,52.893,28.178,90.682,9.734,5.765,5.764,5.964,7.375,158.054,17.701,7.108,128.2,0,1,21.896,42.548,0.0,47.948
4805,Singapore,Developed,7.12,82.14,217.38,16,Male,Urban,Low,Shared Device,7.052,School,NA,6.564,8.106,5.623,15.013,64.249,4,1.058,3.044,1.521,0.767,108.017,9.458,8.416,3,36.072,2,55.025,21.364,86.221,8.773,4.375,7.59,6.418,6.54,155.484,16.445,8.185,43.559,1,0,26.635,48.022,0.0,71.641
4806,Nigeria,Underdeveloped,55.53,46.62,12.27,21,Male,Rural,Low,Shared Device,4.389,Diploma,Social Sciences,5.186,5.89,3.665,10.373,38.455,2,0.443,1.938,1.283,0.254,45.983,7.879,5.929,1,22.174,1,51.252,14.88,94.357,9.144,6.025,6.128,6.36,4.737,98.652,13.575,4.275,42.925,0,0,13.482,57.822,0.0,46.894
4807,Bolivia,Underdeveloped,44.35,35.68,17.19,17,Male,Rural,Middle,Laptop,6.316,School,NA,4.29,7.497,4.065,11.183,46.868,2,0.412,1.351,2.303,0.456,53.909,8.351,4.447,1,13.336,1,49.36,22.878,88.967,8.098,5.08,4.2,2.953,3.38,115.054,15.151,5.499,78.197,0,0,15.371,54.585,0.0,33.139
4808,Mexico,Developing,23.64,47.24,73.55,19,Male,Rural,Low,Smartphone,2.569,Diploma,Law,4.831,3.985,2.123,6.058,27.059,3,0.382,0.821,0.919,0.452,54.442,3.703,3.906,2,11.534,1,54.844,16.244,92.136,10.0,6.908,4.222,4.612,6.045,57.276,7.395,3.69,8.996,1,0,9.35,66.986,0.0,27.841
4809,New Zealand,Developed,6.82,80.62,187.68,23,Female,Urban,High,Both,6.221,Postgraduate,Law,7.216,6.94,3.242,9.035,38.512,2,0.963,1.201,1.078,0.564,81.875,5.715,4.863,1,20.443,1,54.167,24.963,90.017,10.0,5.883,5.433,5.341,8.419,97.062,12.417,4.203,66.039,0,1,17.209,42.608,0.0,23.407
4810,Chile,Developing,25.28,47.22,71.64,19,Male,Urban,Middle,Smartphone,5.17,School,NA,4.184,5.847,4.305,12.025,46.81,3,0.486,2.542,1.277,0.529,52.218,6.119,4.87,2,28.508,1,44.747,20.539,79.311,7.9,4.59,8.065,8.45,7.842,119.209,15.428,7.245,94.693,0,1,21.037,41.988,0.0,54.181
4811,South Africa,Developing,22.33,69.46,26.6,20,Male,Urban,Middle,Laptop,6.119,Postgraduate,STEM,8.79,8.202,2.374,6.758,29.621,3,1.071,0.921,0.381,0.836,40.257,6.501,1.568,2,15.017,1,60.0,33.1,98.581,9.725,6.74,4.66,4.187,3.317,70.9,8.274,5.284,60.651,0,0,11.928,63.819,0.0,50.436
4812,Australia,Developed,13.66,78.92,208.44,21,Male,Urban,Low,Smartphone,6.621,Graduate,Arts,4.946,7.619,4.821,12.658,53.975,2,1.528,1.733,1.56,0.776,79.845,7.136,4.568,1,28.975,1,47.007,22.817,92.76,7.436,5.352,6.188,4.597,5.821,126.763,18.456,7.498,65.119,0,0,17.936,51.002,0.0,68.473
4813,Nepal,Underdeveloped,36.03,42.82,14.94,25,Female,Rural,Low,Smartphone,4.826,Dropout,NA,4.031,4.808,3.868,12.451,41.791,3,0.568,1.714,1.586,0.306,88.404,6.34,4.089,2,19.746,1,51.347,22.101,94.653,9.075,4.801,5.753,3.5,5.729,106.915,12.715,6.153,32.339,0,0,16.538,62.13,0.0,45.46
4814,Sweden,Developed,11.01,75.9,118.9,18,Male,Urban,Low,Smartphone,5.913,Diploma,Medicine,7.279,9.745,5.602,15.083,62.62,2,0.963,3.217,1.422,0.848,104.528,14.735,5.362,1,25.721,1,49.611,28.245,94.059,8.39,5.046,5.02,5.555,7.021,166.403,21.81,7.273,55.832,0,1,24.271,49.58,0.0,65.255
4815,Bolivia,Underdeveloped,44.35,35.68,17.19,24,Female,Rural,Low,Smartphone,4.17,Diploma,Social Sciences,7.377,8.51,2.245,7.452,31.701,2,0.36,0.811,1.074,0.264,46.188,6.756,3.03,1,29.522,1,53.435,23.281,100.0,10.0,8.281,2.18,1.868,1.782,66.887,7.354,5.702,30.351,0,0,11.434,77.004,0.0,48.001
4816,Qatar,Developing,16.3,54.93,27.19,22,Male,Rural,Low,Shared Device,3.548,Graduate,Arts,6.091,5.066,1.916,7.346,27.724,1,0.387,0.742,0.787,0.2,64.847,3.368,1.344,0,15.219,1,54.904,25.516,100.0,10.0,7.453,3.183,3.482,2.448,49.554,5.736,4.158,23.324,0,0,8.176,67.49,0.0,26.149
4817,Qatar,Developing,16.3,54.93,27.19,18,Female,Rural,Middle,Smartphone,4.88,School,NA,4.059,6.467,2.758,9.093,39.118,2,0.426,1.453,0.879,0.555,54.498,6.421,1.514,1,15.783,1,52.664,19.898,91.57,9.824,5.814,7.398,7.31,6.36,92.052,14.07,8.235,70.225,0,1,10.503,55.132,0.0,59.78
4818,Mexico,Developing,23.64,47.24,73.55,17,Female,Rural,Middle,Laptop,5.547,Dropout,NA,2.252,3.316,1.726,5.234,19.511,2,0.207,0.702,0.816,0.13,38.319,1.663,1.906,1,5.048,1,53.183,17.943,85.965,10.0,7.834,1.269,1.93,1.0,84.191,9.961,3.049,43.38,0,0,6.827,82.105,0.0,23.297
4819,UK,Developed,12.32,93.79,133.44,22,Male,Urban,High,Smartphone,7.975,Graduate,Social Sciences,6.729,9.173,2.48,6.302,32.045,1,0.689,1.018,0.773,0.734,33.825,5.766,3.344,0,9.31,1,60.0,31.624,100.0,10.0,8.126,2.183,2.289,5.55,79.059,10.123,3.392,65.424,0,0,7.881,67.149,0.0,29.962
4820,Norway,Developed,12.08,81.51,93.09,21,Female,Urban,Middle,Smartphone,6.173,Graduate,Business,5.874,7.83,4.704,12.851,60.137,2,1.541,2.388,0.774,1.254,113.441,13.125,3.697,1,17.824,1,53.465,29.413,96.242,9.455,4.939,4.972,4.234,8.399,130.759,15.293,6.241,73.44,0,1,19.466,51.484,0.0,37.436
4821,Kenya,Underdeveloped,48.2,34.17,24.44,17,Male,Rural,Middle,Smartphone,4.632,School,NA,5.174,6.109,2.882,8.25,22.542,2,0.543,1.195,1.144,0.71,61.454,7.008,3.448,1,12.221,1,54.955,23.562,92.819,9.832,4.881,5.822,5.232,5.894,80.373,8.148,6.973,62.21,0,0,8.168,41.768,0.0,42.711
4822,Bolivia,Underdeveloped,44.35,35.68,17.19,21,Female,Rural,Low,Smartphone,3.508,Dropout,NA,2.545,3.846,3.848,11.864,48.993,2,0.398,1.694,1.756,0.465,71.412,8.181,4.728,1,23.556,1,42.289,14.576,79.424,7.854,5.747,7.887,8.441,7.614,107.747,12.671,5.83,16.516,0,0,15.929,46.377,2.82,48.283
4823,Tanzania,Underdeveloped,49.86,41.4,10.04,15,Male,Rural,Low,Smartphone,4.881,School,NA,4.086,6.241,3.68,11.088,42.987,1,0.287,2.131,1.262,0.376,86.178,10.188,5.806,0,20.025,1,51.087,19.371,94.396,8.012,5.294,8.463,9.085,9.887,109.078,17.342,4.91,16.213,0,1,15.817,37.726,0.0,35.075
4824,USA,Developed,8.75,94.39,85.34,18,Female,Urban,High,Both,7.317,School,NA,3.873,7.255,4.737,12.486,47.987,4,0.242,2.213,2.281,0.524,68.404,12.846,9.432,3,39.212,2,45.818,17.34,75.089,4.7,4.746,8.243,8.279,8.015,124.831,17.193,6.388,109.663,0,0,21.938,43.959,0.0,40.207
4825,Poland,Developing,26.85,55.75,20.42,20,Female,Urban,Middle,Both,4.751,Diploma,Law,4.225,6.636,4.514,13.369,52.466,2,0.864,1.971,1.679,0.723,78.879,9.772,6.081,1,24.74,1,48.549,22.178,79.901,10.0,6.047,5.015,4.814,4.178,123.725,14.737,6.25,50.933,1,0,15.603,59.533,0.0,40.337
4826,Ghana,Underdeveloped,40.55,23.24,10.57,17,Male,Urban,Low,Smartphone,0.5,Diploma,Medicine,5.876,4.679,2.328,4.488,25.892,2,0.437,1.2,0.691,0.657,22.586,4.48,1.274,1,20.341,1,55.326,22.62,88.767,8.875,6.799,3.48,3.775,2.607,70.315,9.527,5.901,29.423,0,0,9.942,62.294,0.0,49.389
4827,Kuwait,Developing,33.98,46.91,40.26,17,Male,Rural,Middle,Smartphone,3.987,School,NA,3.276,3.538,3.076,10.299,38.894,2,0.253,1.28,1.543,0.199,57.658,7.339,3.43,1,6.326,1,53.428,15.862,85.038,7.373,5.708,2.28,2.043,2.898,92.523,11.521,4.986,57.8,0,0,8.687,64.01,0.0,37.923
4828,Switzerland,Developed,13.32,91.57,238.05,15,Female,Urban,Middle,Laptop,8.088,School,NA,3.851,7.199,4.245,11.981,48.291,3,0.75,1.829,1.666,0.376,63.36,2.957,3.239,2,24.906,1,48.524,22.914,85.438,7.928,4.939,5.683,4.669,3.52,112.368,16.239,8.16,75.583,0,0,18.508,55.047,0.0,46.772
4829,USA,Developed,8.75,94.39,85.34,17,Female,Rural,High,Both,4.627,School,NA,6.6,6.98,3.046,9.777,33.482,2,0.249,1.733,1.064,0.554,64.691,2.482,3.9,1,24.682,1,57.254,22.423,91.357,8.279,7.328,2.41,3.354,2.711,86.309,13.644,6.228,95.323,0,0,16.064,79.283,0.0,46.392
4830,Kuwait,Developing,33.98,46.91,40.26,24,Female,Urban,Low,Smartphone,3.411,Diploma,STEM,4.935,4.06,3.113,9.214,25.574,2,0.437,1.499,1.177,0.386,91.029,8.151,2.102,1,21.35,1,48.033,17.776,84.473,7.846,6.559,4.115,5.107,3.8,107.478,16.282,8.718,51.452,1,0,12.604,66.616,0.0,79.0
4831,Poland,Developing,26.85,55.75,20.42,23,Male,Rural,Low,Smartphone,3.717,Dropout,NA,4.744,5.25,2.83,8.695,36.227,1,0.493,0.889,1.448,0.369,69.785,6.357,5.242,0,8.516,1,58.175,21.395,98.366,10.0,6.85,1.929,2.255,5.131,77.746,8.31,5.228,36.741,0,1,11.22,67.852,0.0,50.936
4832,Peru,Underdeveloped,50.6,32.83,15.05,24,Male,Rural,Low,Smartphone,5.977,Diploma,Law,5.977,4.68,4.223,11.406,48.297,4,0.428,1.864,1.93,0.266,91.739,8.614,6.774,3,29.315,1,48.844,22.003,97.506,10.0,4.609,8.417,10.0,9.516,112.457,13.5,5.066,19.913,0,0,20.611,34.738,0.0,42.389
4833,Bolivia,Underdeveloped,44.35,35.68,17.19,18,Female,Rural,Low,Shared Device,2.463,Diploma,Business,6.184,5.572,2.341,7.411,31.092,2,0.388,1.372,0.581,0.597,45.106,5.31,1.682,1,8.094,1,59.769,26.26,92.144,10.0,6.643,2.26,2.052,1.0,73.564,10.021,5.728,32.401,0,0,11.293,74.608,0.0,56.489
4834,Switzerland,Developed,13.32,91.57,238.05,16,Other,Urban,Low,Smartphone,7.342,School,NA,4.826,6.578,5.304,14.275,62.503,2,0.717,2.233,2.354,0.645,113.672,9.689,4.455,1,19.173,1,55.456,23.623,82.764,9.439,4.705,8.907,9.891,7.691,152.576,16.33,4.215,53.915,0,1,19.331,34.807,0.0,38.959
4835,Peru,Underdeveloped,50.6,32.83,15.05,21,Female,Urban,Middle,Smartphone,4.772,Graduate,Business,6.305,7.831,3.639,10.477,39.221,3,0.899,1.932,0.808,0.781,85.915,8.218,4.62,2,22.957,1,51.202,26.781,86.279,8.315,6.198,3.393,3.084,3.678,92.001,11.57,4.387,69.697,0,0,18.369,64.102,0.0,40.953
4836,Morocco,Underdeveloped,51.4,20.76,6.03,19,Female,Urban,Low,Shared Device,5.67,School,NA,3.815,4.417,2.145,6.013,30.847,2,0.352,0.875,0.919,0.467,31.207,5.68,2.87,1,13.705,1,51.608,17.648,90.939,8.984,6.405,4.305,2.854,6.027,60.682,5.368,5.043,39.844,0,0,11.005,59.966,0.0,44.941
4837,Poland,Developing,26.85,55.75,20.42,21,Male,Urban,Middle,Smartphone,6.303,Postgraduate,Arts,6.12,7.88,2.528,9.452,30.516,2,0.943,1.285,0.3,0.957,60.736,7.461,3.541,1,19.959,1,58.882,29.463,86.691,10.0,6.881,5.228,6.526,6.997,81.317,8.089,4.25,65.007,1,1,13.278,57.951,0.0,33.046
4838,Nigeria,Underdeveloped,55.53,46.62,12.27,21,Female,Rural,Middle,Smartphone,5.145,Dropout,NA,4.701,4.467,4.594,12.52,49.165,3,0.5,2.552,1.542,0.263,108.044,13.371,7.428,2,31.066,2,44.02,18.125,85.985,6.189,6.081,5.344,4.467,6.126,134.206,15.366,6.865,74.834,1,0,19.39,58.361,0.0,42.411
4839,South Africa,Developing,22.33,69.46,26.6,15,Female,Urban,Low,Smartphone,5.241,School,NA,5.996,8.649,4.839,14.644,50.134,3,0.675,2.682,1.481,0.698,115.002,5.103,8.487,2,31.904,2,51.972,24.329,91.349,6.346,5.123,6.021,6.695,7.258,136.112,17.563,9.044,50.011,0,1,19.998,43.714,0.0,78.255
